feature_selection_score,random_selection_score_list,number_of_features,data_set,model_type
0.48835946918436185,"[0.21627847070117887, 0.14621562541510538, 0.6703964696826037, 0.17920093888811495, 0.5076531137087329, 0.6215466317215973, 0.6383844620373428, 0.6806285482361812, 0.30296897115081767, 0.32189671080896304, 0.5077023853522659, 0.671353745984962, 0.2952258384405342, 0.5631247498685782, 0.5475996217246265, 0.4040152176979217, 0.3617258184651631, 0.5252635162962449, 0.2004856571106889, 0.20784512430479773, 0.26147683044803915, 0.25077873844948584, 0.09954156909451424, 0.5719853898409849, 0.5626948816881903, 0.6054431946936991, 0.0845676315843549, 0.19346822635131372, 0.16429924396106876, 0.6242627694200029, 0.15167630233231852, 0.1228735621419164, 0.06607427222934248, 0.11209280669989743, 0.5703894662812635, 0.6406928373987409, 0.360945887058196, 0.5783341798695644, 0.35717903862661793, 0.48182067760303615, 0.058934079722552456, 0.6463673808898911, 0.11954228437584682, 0.1398304513568139, 0.7249482781796498, 0.7620661532515658, 0.7223535777747292, 0.20293520532878812, 0.6957156317466333, 0.5026681794245238, 0.7520851760187421, 0.3937311868334165, 0.5937740238472011, 0.3818946907997193, 0.742915357031703, 0.268847633059631, 0.285227990418327, 0.4500434401576497, 0.39402110481750685, 0.2775166147490467, 0.6434481225882144, 0.639986313663988, 0.25527406505772393, 0.525215491355517, 0.5492247356700496, 0.5762978082024237, 0.20283429793311042, 0.29132038813347316, 0.05662648109376504, 0.5896091189794451, 0.5265177362697554, 0.3386334565215608, 0.4556838277439171, 0.46623474634749223, 0.6360134969234214, 0.06596522045323588, 0.6414977181148336, 0.11740534487776519, 0.1020840960885643, 0.40905356600228715, 0.19971330585450064, 0.4417082348240783, 0.14942137382476844, 0.564363064530787, 0.12794337654130641, 0.18911550379362263, 0.04520797749796163, 0.4517529589049214, 0.522384697026162, 0.0696100550380752, 0.23859698990400083, 0.19309723991632521, 0.13590515140593942, 0.5571224736666982, 0.6223214737619017, 0.42694951281278987, 0.2843676483436389, 0.21863499652342977, 0.3055998113702253, 0.5381088278544607]",20,train,regression
0.5120453657550635,"[0.23528801481287942, 0.16972030942779287, 0.6697507159096545, 0.1941081377764168, 0.5711290840673757, 0.6710805684424752, 0.6739801404834747, 0.74308274027464, 0.33498230308689714, 0.3315883671750211, 0.5805965938775431, 0.7600726447039177, 0.28655107352252673, 0.57631102844181, 0.544703374624327, 0.422078355281417, 0.37884280561234196, 0.5554889700740354, 0.20810774764019896, 0.2335621848850361, 0.2714092717851203, 0.247060302925083, 0.11575543712976026, 0.653029503668876, 0.6051879036487006, 0.5984073790223932, 0.08392939085337177, 0.21685213750139015, 0.1901546001989359, 0.6082273318319819, 0.15856199617428654, 0.1369458255765179, 0.07141554710559435, 0.11608686907507146, 0.620202526814572, 0.682085362462482, 0.36574127418164964, 0.6179912527267339, 0.3607100928273764, 0.46866392202029195, 0.06419428906339814, 0.6778360662132917, 0.10362752129911044, 0.13998801402236558, 0.7442053818257179, 0.7834089629149412, 0.7872674164154188, 0.23044804361650667, 0.7535172361912129, 0.48568066051297765, 0.7852344407832752, 0.4428679718298942, 0.555887075901211, 0.42179769266272427, 0.7275361535893117, 0.295216595894382, 0.3024170838255006, 0.44338845708078994, 0.36090404082163074, 0.30702366913782964, 0.6444875779908154, 0.6597901332317943, 0.2851137189051, 0.525274483981885, 0.6111932691919563, 0.5611601108405304, 0.2068985085172317, 0.2876436352411558, 0.05846440986144818, 0.6159748613745476, 0.5046539708321763, 0.3458212035552807, 0.48228024467708785, 0.4896173732377758, 0.6786492885977925, 0.06878922455820466, 0.6459667048175636, 0.1256980824408133, 0.10343940831707726, 0.4545206016108716, 0.2222624790528357, 0.5094478853377828, 0.14947485302423577, 0.6674613734959844, 0.128141060401816, 0.24026034245257277, 0.05148011582640011, 0.4674854636524051, 0.688068291029883, 0.07423474226945011, 0.2732132924612977, 0.19316911302100048, 0.1353887539088677, 0.5898348544335623, 0.6358141348103425, 0.4592110543749856, 0.28173890944681057, 0.21075079399293373, 0.31869055679060554, 0.6231630554013703]",20,val,regression
0.5286904663781202,"[0.23950698330818512, 0.16065436563039534, 0.6823650139210955, 0.18170452099249118, 0.5802233161114273, 0.6506174382765522, 0.6517335880923575, 0.694160219899389, 0.33607097087705606, 0.318578661477917, 0.5278564001250599, 0.6811140376759901, 0.3099482746064906, 0.5884982048307216, 0.563054129580691, 0.43164465693128856, 0.39830988131267725, 0.5475807403141707, 0.21186275649119243, 0.257426711521347, 0.25180206492739404, 0.241412049290717, 0.09263376226839262, 0.6205044066746457, 0.5564600296857168, 0.6004399703777333, 0.07964397845963982, 0.20645305657957067, 0.17539674598370478, 0.6119192893886176, 0.164728386175785, 0.12476221312280254, 0.06413099267059448, 0.11667301995262978, 0.6133924792940528, 0.6428089493971791, 0.38610657676515237, 0.5615456710370145, 0.3622770483119016, 0.46712737688857686, 0.058194589415674326, 0.6425145966443243, 0.0873971552029, 0.13765912838209848, 0.666593619606605, 0.794784280022201, 0.7926488926727742, 0.23671969860991823, 0.7260540680600512, 0.5050175535081584, 0.7368448297700634, 0.40589047090415054, 0.5534798239170369, 0.41268450795134465, 0.7192886093382478, 0.3033744439623308, 0.25689836806024563, 0.4462951269310069, 0.36436401075454183, 0.2873114906945539, 0.6668608129674521, 0.6456841871987561, 0.2872894005669467, 0.48104605180144844, 0.5649010744939579, 0.5696240625724179, 0.21229695512691044, 0.30201755155697513, 0.05781876774082404, 0.633652538481757, 0.5199470375489732, 0.38977359340955386, 0.4363438507689887, 0.492343934462492, 0.6290348425516382, 0.06494505043256786, 0.6361972614706622, 0.12388500789705656, 0.10755629709904577, 0.4103895506658829, 0.22433259253312918, 0.4806009780135949, 0.15280796831334947, 0.6210284749771304, 0.13437157123259733, 0.303197663454176, 0.04830388968518241, 0.4869788654635119, 0.5873490544386861, 0.08503053864493115, 0.25660139808463084, 0.1902992394251484, 0.11662078299633821, 0.5856233936427465, 0.6410501475415348, 0.45792532994518576, 0.32932497643787806, 0.23302153330236192, 0.2901525195401181, 0.6023642315944362]",20,test,regression
0.4848730804328744,"[0.2424103989567663, 0.23723753101368625, 0.44151745461743086, 0.25203758694790634, 0.45257261771311685, 0.6128654391353329, 0.5375622888121313, 0.2846094372619597, 0.3545103304536451, 0.32058839609228673, 0.11859003859771394, 0.43739942214669186, 0.566415447683029, 0.591383502449314, 0.6066296239923704, 0.49644259393879003, 0.618896546839701, 0.3513954779647491, 0.1790198507911992, 0.21047838489412363, 0.5223833548873833, 0.3490256501967152, 0.5856125354667369, 0.21889039387800813, 0.5869810989138078, 0.4754049153973639, 0.6390729964653319, 0.6376822246330885, 0.45995236047135857, 0.3270517649217731, 0.7687270552066078, 0.3893978983113814, 0.6440847711865216, 0.47070166813326475, 0.5601662513144942, 0.587562816777421, 0.07033496333580591, 0.21865185318497865, 0.4282432658554612, 0.3507838546097083, 0.06724101931071662, 0.08566900512015588, 0.457453208545532, 0.5707501899958997, 0.618981005125639, 0.3113427282237513, 0.36395734066378577, 0.12642149322702798, 0.19535473821223293, 0.5267322283775637, 0.0671407302496356, 0.2679997211904084, 0.6299261275169641, 0.3543237912678518, 0.12947992969868036, 0.3467054166370997, 0.5554392717169057, 0.5583330511428614, 0.5313730510911432, 0.37205180232032486, 0.13700387705326084, 0.18829674530205762, 0.6252797815263157, 0.4799680811669126, 0.6424609836268886, 0.4514265986666093, 0.348331176443238, 0.3204497474682501, 0.17287265778456853, 0.20830548017319706, 0.21846133937509085, 0.45719475158194, 0.23295818144962557, 0.20778061177191123, 0.5281968450504706, 0.5381865380017042, 0.6606725509476675, 0.21111391912115327, 0.3677520697224572, 0.573645312403487, 0.31145170414802714, 0.3819859693040506, 0.30101898428217444, 0.5219848062136705, 0.4794387276998037, 0.1428160817391941, 0.0781837083246239, 0.289427614442296, 0.26473615181843824, 0.08434694770683644, 0.10312673768972576, 0.38246742162248953, 0.5359131590308307, 0.2104399909398999, 0.3621075390280059, 0.1503103159686545, 0.6218028888759694, 0.3614920678890349, 0.2765951834006165, 0.37695785430088324]",21,train,regression
0.5045411149193654,"[0.24889120585821478, 0.26246184210814266, 0.48019783801856813, 0.2825096380786622, 0.5010902864000785, 0.6740745495079475, 0.5437788428395177, 0.2709529470635812, 0.36829077842762364, 0.35298352243586395, 0.1412524004964834, 0.4527370051233266, 0.6310144809816834, 0.6085271143021714, 0.6673042434811398, 0.49663992070781965, 0.6165932678758944, 0.35580019731976037, 0.1864700605162261, 0.22126354592369527, 0.5331113986281231, 0.3786416210801951, 0.621295316405724, 0.2220802657580063, 0.6367697001744679, 0.4959051563317695, 0.6610875506050069, 0.6786080743538554, 0.49733996068707315, 0.32681344346408453, 0.7796688596343647, 0.40868344604358603, 0.7178274903480283, 0.4942062945071544, 0.6842815871963324, 0.5858737907735635, 0.07111426858994023, 0.23063484543084095, 0.4349553985122467, 0.34020919575163494, 0.07605255385190735, 0.1009527031621701, 0.45887077403752796, 0.6052486974168259, 0.6994710077284434, 0.2912355320429579, 0.379255904962502, 0.13232250219957734, 0.20836595528174506, 0.5426669714502422, 0.07475376567978788, 0.2716265119200267, 0.6512491121135288, 0.38788971454403764, 0.12583928430366625, 0.3563477132835366, 0.6329748852654401, 0.5385175454971481, 0.560754821624452, 0.3858264310488587, 0.1403313946678117, 0.2042631694361234, 0.6725407905176508, 0.539178310457317, 0.6653177147513223, 0.4817425823862257, 0.3477334716939224, 0.3703928895141359, 0.215662043578226, 0.23414558537261904, 0.24814611076447596, 0.5195610559242835, 0.2335167553311112, 0.25756933487406347, 0.5758870397641177, 0.49681547434304413, 0.6495367682892378, 0.20162573739888046, 0.40110374130399384, 0.5835104054681939, 0.2978927711178327, 0.38304927431933466, 0.32455653927683087, 0.5949785525806228, 0.5094350973361979, 0.1493693797438678, 0.0894765009756126, 0.2982020065097781, 0.25804485244223535, 0.09405920670417695, 0.10907839752615645, 0.44161711003685583, 0.6750838728275892, 0.2355166555486545, 0.39008762433046723, 0.17553859442413505, 0.660781910018734, 0.41850169540432774, 0.29329127366221885, 0.416766832143111]",21,val,regression
0.5219242048720152,"[0.25826473017017987, 0.23160136601552142, 0.5071686911918903, 0.27609732856787106, 0.4317171737561591, 0.6377544439114046, 0.5442118505302358, 0.29006582573940504, 0.3715421815669252, 0.3615222037685228, 0.1263483857448398, 0.4494847319124133, 0.6353009270863524, 0.6167399598276073, 0.6412769242998537, 0.4961398408454809, 0.6239481104064211, 0.40187515772270843, 0.167645308475798, 0.2157881836565297, 0.5259620976265599, 0.35147198146260483, 0.5937104375699568, 0.22405437224300306, 0.6193804036092917, 0.4370708107240112, 0.6395053026926618, 0.6386569444713025, 0.46371990582833494, 0.301349792034061, 0.7521291698387562, 0.4122933879989659, 0.6948786362583969, 0.47990546788254596, 0.5668321191990839, 0.6036108147935298, 0.06613664943125441, 0.21951700984234782, 0.4634576950432759, 0.3710906381969898, 0.0709255273439876, 0.10546131892727278, 0.4755666248204914, 0.5345779557790332, 0.627647985029181, 0.2737220022421103, 0.37120522809937495, 0.12606283962751466, 0.19859064261488588, 0.5248719924926432, 0.06689651943871693, 0.26620835913329544, 0.6070707546492702, 0.36366278427104654, 0.12833221350114746, 0.3981200951275335, 0.6361552340435013, 0.5015784499082443, 0.545978790928292, 0.4054817982800857, 0.12292682657890056, 0.1972438445063849, 0.6421544734117659, 0.5279403741329972, 0.6499077048495578, 0.4916492302754281, 0.323391073139358, 0.3317135614146006, 0.20393861767216154, 0.21569530744484147, 0.24111878608463513, 0.5072951390448395, 0.249330996511554, 0.2422617149144651, 0.5508270035725837, 0.45525148847416996, 0.616825923373018, 0.20385798006122716, 0.3963173152820587, 0.6368718506785277, 0.33484354509834535, 0.3749736957364384, 0.3196939673260562, 0.5697772343369724, 0.523216193113276, 0.1545389907110156, 0.08864032630205397, 0.2706629434615994, 0.2874389823248855, 0.09725829883470444, 0.10807445262212467, 0.42955549280639205, 0.565886159748593, 0.2512447061347414, 0.4296903044112449, 0.16855318308281025, 0.6156680266078121, 0.38715743815563475, 0.261123694785668, 0.4289321095116034]",21,test,regression
0.4858623351725354,"[0.17385584779548546, 0.39779489551778824, 0.45263731186669703, 0.18626243401783263, 0.198854414542902, 0.45442728795198073, 0.09169821699891108, 0.13104432186846762, 0.5383305764962046, 0.3220210126437706, 0.07530455708308716, 0.15112327995497588, 0.6344946717607027, 0.3014302776621843, 0.45535621310307944, 0.46229262308940455, 0.4681052652165096, 0.43810521904783084, 0.06482818818418006, 0.14563265122788802, 0.606924628440106, 0.49378216940106767, 0.08468750992395191, 0.5755195882050749, 0.12709821888408138, 0.14945325663516304, 0.6350072782067964, 0.6953254953799866, 0.3187668832321095, 0.39268413448855827, 0.19053606791526265, 0.4879182036359237, 0.4991777532373364, 0.1659049182117481, 0.23758790621756634, 0.21536073137631748, 0.3825077487542728, 0.2817972029931529, 0.29223426342469305, 0.2273443939135771, 0.6736070265128852, 0.2708514655971197, 0.2590247130395654, 0.17090945572052155, 0.5017098929667997, 0.3100752971486044, 0.6857574493218908, 0.3232625638672283, 0.13424701693181598, 0.24511617794459178, 0.1642084014228224, 0.674062200020799, 0.6238752758138442, 0.3879723789634927, 0.1748817343491117, 0.2392895089694011, 0.5408045441822807, 0.05373056875186734, 0.475806265721905, 0.3762676842042475, 0.3524328464577885, 0.09933882678822352, 0.5222876530666545, 0.05567219491130269, 0.3021241773683626, 0.4909204431170264, 0.2627991642295756, 0.40278530270492635, 0.1943178543378377, 0.49814433097658795, 0.14137347030550165, 0.30954656634878125, 0.2230582622085785, 0.40862826575583666, 0.2360788327829638, 0.17143162445171156, 0.21639407749613562, 0.36797301698558044, 0.18766965959824228, 0.3538396550009872, 0.49052717228453724, 0.39354321800354847, 0.26085817312656573, 0.27307904847562436, 0.494914277074609, 0.5258916440242477, 0.5016598232425485, 0.35305907231180217, 0.1868644615209172, 0.4522822436872797, 0.3901535268285909, 0.04963224266768661, 0.40113300909617183, 0.517671516349242, 0.3497226112391485, 0.16946904231077403, 0.38132790937798056, 0.13742607640139995, 0.07454057643992193, 0.11266365006585721]",22,train,regression
0.5048133019600252,"[0.16863933573754825, 0.42898994246507377, 0.4505656692238187, 0.19757057287749175, 0.1949051584409028, 0.48531241662008234, 0.11088273366031605, 0.12983593747880454, 0.5291619536283946, 0.33032746435859495, 0.07560743743513645, 0.17412423791757944, 0.6040950709741598, 0.30242395940662503, 0.4738727539907702, 0.466970798873973, 0.527114326020962, 0.44209038843606174, 0.07363058342199652, 0.15909461180908185, 0.6408206215849568, 0.540230784334331, 0.09235993694147941, 0.6244704655577551, 0.13512685689330325, 0.18354700246372244, 0.6516084243383023, 0.6778478689959695, 0.31301981116824373, 0.392969237202183, 0.20297515269311425, 0.49680153982399194, 0.49190020839915594, 0.16025414720836256, 0.2660209812948823, 0.22194656492421352, 0.43314168141320625, 0.2885053384731664, 0.3304433785954935, 0.2601412138868376, 0.6862799059517732, 0.28050192793546824, 0.277123453834607, 0.17946707987174487, 0.5230925831474386, 0.35080265170846603, 0.7062951817386355, 0.31598036814681446, 0.11077404026793843, 0.27550345005214877, 0.18494948415406826, 0.7196998198766553, 0.6526554161684742, 0.38346680329751653, 0.19009355388361202, 0.2547225287085992, 0.5703975854054425, 0.06209802340196682, 0.47022699154666714, 0.37649267311060136, 0.33956257229654446, 0.10563187063779853, 0.5782019700916398, 0.061225392755840685, 0.3162739375073927, 0.49798720629871696, 0.2905404298524713, 0.4122342245701839, 0.20425976798157006, 0.47007887196067794, 0.15202706131971, 0.3025265742529922, 0.2261521997235486, 0.38626844979070823, 0.2499190709919352, 0.18118750086525695, 0.2726829818778007, 0.38138857018314587, 0.1944827017039681, 0.3425400345630131, 0.4861132908714028, 0.44079917252135936, 0.25642273560792, 0.2778214689827263, 0.5008520936657047, 0.5555523954913534, 0.5211271873406632, 0.33258516780447, 0.2018186402529298, 0.5066620323446214, 0.39691214505378414, 0.06218252477576987, 0.4147817008280748, 0.5677527513928805, 0.32677470822064014, 0.17925500541934095, 0.3713246836479601, 0.15380587172046528, 0.07799292698355079, 0.11868218733302188]",22,val,regression
0.5232602199624298,"[0.14931196179390893, 0.43478788420839953, 0.4640100551246408, 0.20048242655344659, 0.18267197901083376, 0.48066895619532374, 0.09742736720090363, 0.12358394721704796, 0.5221744521188815, 0.31263516015723003, 0.07558725950994488, 0.1793381150595561, 0.6017701248332932, 0.34909948277779884, 0.44826768945178097, 0.4411166540062588, 0.49952909468247797, 0.4332757417714645, 0.07927362201727448, 0.15308623927118883, 0.5540645645581085, 0.5376347888584575, 0.10223533622908215, 0.5716799790944807, 0.1445181130849966, 0.20934535971659976, 0.6531062852389039, 0.6238712874159907, 0.33270979797262795, 0.3664630480278377, 0.20389733155239334, 0.5315777011138907, 0.45304256937395354, 0.1493818730287652, 0.26231492612601187, 0.2240399875304833, 0.4049228605187718, 0.2659154331554761, 0.3046778087571714, 0.2510277551900502, 0.6499392452123963, 0.3322630504935684, 0.2602427875413102, 0.17636874807825495, 0.5038363688526658, 0.31845824034419634, 0.6722120398796824, 0.3046970244638033, 0.14156932631138855, 0.2778643598302611, 0.19032406739819205, 0.6762949369906326, 0.6259870458120532, 0.4067980490997048, 0.1860603269051634, 0.25698850767525966, 0.5506615356593574, 0.05898811740717492, 0.4915210205887393, 0.4081453634276921, 0.3937639190267321, 0.08851961734386037, 0.5009387631363542, 0.06433028287467839, 0.3239780460427601, 0.4952060060790775, 0.2737926072158153, 0.41248294999956575, 0.19705114684438915, 0.47775465543928336, 0.15362855936308947, 0.31660901822576754, 0.2309160131139806, 0.4061081163636427, 0.2700273471487445, 0.16963481982572595, 0.23887799500042264, 0.34769315806068835, 0.21929596699609955, 0.37547253001768777, 0.4306691450247848, 0.41099356762107847, 0.23988399312358674, 0.270516871395535, 0.5261932887400893, 0.5648729531626209, 0.500350391177304, 0.3321219048044261, 0.20485377619833883, 0.5227257825899437, 0.3727324262968278, 0.06086878718885073, 0.4378746439201634, 0.5386572560670134, 0.3497218414701315, 0.1706865492721138, 0.4010882172357928, 0.13950186506698906, 0.07000544036066525, 0.11296643079196657]",22,test,regression
0.48569380865545053,"[0.07270029278800834, 0.1517336364290881, 0.4115980415114815, 0.26266139506925684, 0.1945848097477607, 0.5703473954756022, 0.7242382705422518, 0.430180611995935, 0.31477997992606754, 0.07558325442943545, 0.4555358084192939, 0.18851879372595384, 0.5568724756561907, 0.14034739090037845, 0.1745733626707196, 0.5208788869906127, 0.1066752929110773, 0.5338711639967231, 0.30423466617098643, 0.330505335398398, 0.3161623878446615, 0.09558845922630177, 0.37619287174769017, 0.3712235324304606, 0.6241957121836365, 0.14710023483170806, 0.09160743600442224, 0.4415419549050798, 0.4912391759298066, 0.18408097533158402, 0.5071904870582483, 0.3088773415336171, 0.30031318460563067, 0.5190453708783356, 0.5287665832115145, 0.6867642095953087, 0.29616393959225434, 0.23328860281979352, 0.32170091373322124, 0.63853387786852, 0.536172507069479, 0.7430310130523697, 0.09005499616444111, 0.6617231689486005, 0.5904266070495245, 0.28201223433214156, 0.2474352907343558, 0.2176415515072548, 0.3737724108424212, 0.07173637221445114, 0.4278845310111233, 0.3336877158114237, 0.4873838529576773, 0.6123721884382112, 0.6017336286983692, 0.35875273283603915, 0.3597868716403988, 0.08566714124800204, 0.381547799798043, 0.5531027530059652, 0.3899635560977836, 0.2012935165895481, 0.6542582988969117, 0.2855202373547012, 0.20078248812233226, 0.20353346173790052, 3.12838437295486, 0.3699015778141442, 0.13998337986913179, 0.5439869535334798, 0.6368838350409214, 0.4922623901011046, 0.45520179415009865, 0.20958555180527946, 0.1050498436452342, 0.638060764392522, 0.1967422939632391, 0.2918437926554519, 0.34071174107829905, 0.24380233167151885, 0.45989273976816647, 0.1948158193165904, 0.3711834642556078, 0.2915294077400324, 0.21559251595875106, 0.6030816875897429, 0.334493630320278, 0.6824693950295541, 0.13894202199059838, 0.2867755438856756, 0.3609598471924821, 0.32717682512690194, 0.3022896995496843, 0.5872533844482263, 0.6568618161732794, 0.6422245475710656, 0.5110793500918355, 0.3551094168295498, 0.5009548080754966, 0.22812918452123812]",23,train,regression
0.5046608578598551,"[0.07137944756609399, 0.17566025454697284, 0.3829368914119356, 0.28176643936806717, 0.20964005041893502, 0.6155602749029291, 0.7142446701286939, 0.5164876218580202, 0.31810902127868634, 0.08932757389900374, 0.4948974427207007, 0.21319451015207114, 0.5803385009476592, 0.14677063520655084, 0.22135093309127188, 0.5347422734173447, 0.12721358059790974, 0.5553826623569854, 0.3315430868341133, 0.34861966740962574, 0.3600806646229298, 0.10605248716083655, 0.40216919207161717, 0.3990964942421874, 0.681405827680069, 0.17641401811844998, 0.10410834500312864, 0.45821309272519517, 0.4951866155256099, 0.18282862990867332, 0.5435415752376799, 0.3146709499446848, 0.30149737360305806, 0.5332366368097773, 0.6527933633848495, 0.7412679978949633, 0.2941111433741373, 0.2582173636034759, 0.36029869248888285, 0.6641891620447227, 0.547788853341228, 0.7719741993282107, 0.09214965737499997, 0.7516838356981425, 0.6563910749812886, 0.3135962789891337, 0.26488522911117734, 0.21471211634567133, 0.38072886418732127, 0.07292567288776425, 0.46293310318059494, 0.36044781643669127, 0.4997509004928269, 0.6876675602418204, 0.6339190480802879, 0.35698782849593313, 0.4032189412016868, 0.09344280460828334, 0.40130093430681857, 0.5737150886401029, 0.3643255869645967, 0.22358514953820738, 0.7032969222659138, 0.291900441765985, 0.22443637300089922, 0.20922103207879014, 3.0945726981098853, 0.4098926610850782, 0.16115419499032427, 0.6148331569155445, 0.6736984944025928, 0.5147865112143962, 0.4921614439348584, 0.21757854312227567, 0.11574498264706304, 0.6233198836371296, 0.2080346422742418, 0.30206530500151324, 0.3416602059354924, 0.30298794711176363, 0.49853696641868506, 0.2017441878323185, 0.36559240135771315, 0.31582293485518115, 0.20899607828111272, 0.5621126749444516, 0.3466876308464874, 0.6929837423956599, 0.1380497161817181, 0.31744198458856204, 0.36185876431857755, 0.3540527132017481, 0.30117838842879685, 0.6444236786783051, 0.6817534158081852, 0.663900849577252, 0.5160150806244844, 0.3543323646890921, 0.5320386759857871, 0.23891879345680614]",23,val,regression
0.5234941495700673,"[0.0739539132808347, 0.16157450400754697, 0.3954287000407468, 0.2862996688918096, 0.19876813505204183, 0.5961209011100961, 0.6640789677326469, 0.47164788616023295, 0.3299488082547536, 0.0948592088282475, 0.5321255104578597, 0.2083200485539976, 0.523368096224335, 0.16535117886172127, 0.20267072968777414, 0.5112790920073723, 0.10513400572140205, 0.5321107520297211, 0.31516630133492995, 0.3472746420803362, 0.3466453319858624, 0.09979034191572793, 0.4044980177684554, 0.375740010275981, 0.6150126401802674, 0.15217545688651032, 0.10115281488391543, 0.4712738602658747, 0.4879008145608413, 0.17292170005801383, 0.5737349618496592, 0.3377779310616309, 0.3146310648130057, 0.519847596253863, 0.6110695013013447, 0.6849818887256026, 0.2816544861362929, 0.2480104946764055, 0.30916439805559126, 0.6236150118893075, 0.576561594915709, 0.7537249991626469, 0.08682364971794045, 0.670289499293954, 0.5748151091148426, 0.2989726261534279, 0.24827098467011602, 0.2513336810640211, 0.3603432881401834, 0.06504657340218271, 0.4423373070523198, 0.35331628387115643, 0.5038154468089517, 0.5890543747721616, 0.6256166130347182, 0.3450003568390809, 0.39382009113331023, 0.0888268956148725, 0.3944949202443145, 0.5469343374002175, 0.41199836016475017, 0.21325840452135375, 0.6655083882984814, 0.3384666370259355, 0.23608999783845533, 0.2277210068620175, 3.096960355118353, 0.3853694634722576, 0.15585826388242222, 0.606094871697272, 0.6524460499804453, 0.5099609794038753, 0.5028685982781175, 0.2028582075487234, 0.1100708315719979, 0.6585489005772819, 0.21637459479919832, 0.33125437969940336, 0.3704230199489936, 0.2810105043616842, 0.4476703733361375, 0.19858352073648394, 0.3902859673083598, 0.32206989405283437, 0.2177287411565527, 0.5178131790882361, 0.3388111360104977, 0.6497771167776754, 0.14250788607676484, 0.2933176330005412, 0.3555047645495204, 0.3414605291917622, 0.30208135267622077, 0.6134813147228608, 0.637835583986508, 0.6510272332693816, 0.5071953450936628, 0.3128510088879482, 0.5199768995397231, 0.22345105323781797]",23,test,regression
0.48522647301266963,"[0.30540422644950643, 0.27165313147849374, 0.4710222298001172, 0.3922192433572638, 0.6418866580826124, 0.31866752676153837, 0.17288680561878614, 0.5604359516224736, 0.3178875195861302, 0.056318682910743975, 0.6229775617050108, 0.6168954638486084, 0.09953250670290234, 0.14400161368479206, 0.2928019338722659, 0.4534529067487227, 0.20458978154943802, 0.5422702379718478, 0.3183458836846435, 0.621238167438375, 0.10429753331889262, 0.4482061247087795, 0.19554900343678736, 0.5454207550649909, 0.10466981495233435, 0.07102634983249083, 0.14308833366617585, 0.06568042843818384, 0.16367365006743528, 0.6164809654286275, 0.3494312576000494, 0.1566333841471003, 0.2035316462252888, 0.5618495312242474, 0.3036288226646866, 0.2557680256817326, 0.3059513573762126, 0.1899939067160592, 0.11913952730605512, 0.584054734821777, 0.4565036752409347, 0.10192150166514571, 0.04942067724878494, 0.050971539432420956, 0.22360568875036757, 0.17300112376614332, 0.09883155218320559, 0.12226924099909726, 0.19831429336495268, 0.6144977133034146, 0.49404090541082524, 0.1100937404397191, 0.13542802158059442, 0.3406927990135204, 0.36409836905223936, 0.16737192040100207, 0.4085446047412642, 0.08016430981950086, 0.35907793309064745, 0.06242262005151978, 0.17409772533659387, 0.41601447165348954, 0.07880351179183583, 0.48055637897107595, 0.18227000050174227, 0.5221530836191082, 0.5350287039085678, 0.42407956260241136, 0.21142138979710653, 0.3289323940931026, 0.43417291205137537, 0.21848001540315481, 0.5944015753235524, 0.1416394215809022, 0.3484399108663043, 0.23052365750583223, 0.38957863235666457, 0.15606466719651513, 0.3980073888297709, 0.3376768782372315, 0.5136255420922762, 0.36134590778304343, 0.14332080006682787, 0.21243167304755192, 0.5765245098500162, 0.07143817845325666, 0.4026171872262284, 0.1172293881049077, 0.49762180521051924, 0.17508009537405517, 0.1530756932693046, 0.6893758765140757, 0.11287806654243125, 0.2345322609001233, 0.1357331669084707, 0.5290082154404071, 0.11222038359232703, 0.29710213691697523, 0.19306990034984872, 0.4820815904378013]",24,train,regression
